layer,head,spearman_cv
14,18,0.6263927221298218
14,9,0.6241037845611572
24,12,0.6238475441932678
14,26,0.6237718462944031
20,27,0.6220245957374573
25,24,0.6220129132270813
28,24,0.6219313740730286
32,28,0.6200094223022461
18,2,0.6179302334785461
17,3,0.6173885464668274
24,7,0.616142213344574
24,20,0.6157694458961487
20,31,0.6139523386955261
26,5,0.6131718754768372
18,1,0.6116401553153992
11,10,0.6115993857383728
11,6,0.6114246249198914
17,30,0.6094211339950562
32,26,0.6093920469284058
19,9,0.6088095903396606
18,12,0.6081048846244812
29,7,0.6076971888542175
12,8,0.6071497201919556
11,2,0.6071089506149292
31,30,0.6064507961273193
26,1,0.606410026550293
11,24,0.6059674024581909
12,15,0.6054607033729553
10,15,0.6054257750511169
19,14,0.6053383946418762
12,5,0.6049482226371765
12,14,0.6036202907562256
16,30,0.6035271286964417
13,25,0.6024554371833801
13,21,0.6022166609764099
15,2,0.6015235781669617
16,17,0.6012032628059387
26,2,0.6008247137069702
16,20,0.5979475975036621
18,24,0.5979009866714478
17,2,0.597807765007019
10,3,0.5969574451446533
19,15,0.5958625078201294
30,25,0.5958508849143982
13,27,0.5952101945877075
24,26,0.5951111912727356
11,31,0.5942375659942627
15,3,0.5941036343574524
20,13,0.5934804677963257
16,5,0.5927873849868774
13,2,0.5924088358879089
24,24,0.5920069217681885
17,32,0.5916575193405151
27,26,0.591634213924408
27,25,0.5909178256988525
20,30,0.5889434218406677
25,4,0.5874000191688538
17,28,0.587330162525177
11,8,0.5870738625526428
29,9,0.5867419242858887
11,28,0.586555540561676
12,30,0.5864099264144897
31,29,0.5857401490211487
19,11,0.5855188369750977
13,4,0.5854606032371521
24,21,0.5853732228279114
14,22,0.5842608213424683
16,7,0.583573579788208
28,14,0.5834628939628601
8,32,0.5833697319030762
26,13,0.5832532644271851
16,6,0.5826358795166016
21,26,0.5816108584403992
26,11,0.5812497735023499
26,19,0.5812439322471619
17,12,0.5811623930931091
18,15,0.5807663202285767
18,23,0.579054057598114
10,14,0.5789492130279541
27,28,0.5779066681861877
